date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:04	363/363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Aug%202020%2021:57:05%20GMT	http://swlabs.co/madmin/code/layout-left-sidebar-collasped.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/layout-left-sidebar-collasped.html	(from http://swlabs.co/madmin/code/layout-header-topbar.html)
23:57:04	364/364	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Aug%202020%2021:57:06%20GMT	http://swlabs.co/madmin/code/layout-right-sidebar-collasped.html	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/layout-right-sidebar-collasped.html	(from http://swlabs.co/madmin/code/layout-header-topbar.html)
23:57:06	272/272	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-generals.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-generals.js	(from http://swlabs.co/madmin/code/ui-generals.html)
23:57:07	390/390	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-portlets.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-portlets.js	(from http://swlabs.co/madmin/code/ui-portlets.html)
23:57:08	136747/136747	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202014%2004:34:00%20GMT	http://swlabs.co/images/demo/index_3_animated_dark.png	C:/Users/mukan/Documents/madmin/swlabs.co/images/demo/index_3_animated_dark.png	(from http://swlabs.co/madmin/code/frontend-one-page.html)
23:57:09	1368/1368	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-tabs.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-tabs.js	(from http://swlabs.co/madmin/code/ui-tabs.html)
23:57:09	210232/210232	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202014%2004:34:01%20GMT	http://swlabs.co/images/demo/index_2_animated_dark.png	C:/Users/mukan/Documents/madmin/swlabs.co/images/demo/index_2_animated_dark.png	(from http://swlabs.co/madmin/code/frontend-one-page.html)
23:57:10	3943/3943	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:48:19%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.1.1.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.1.1.min.css	(from http://swlabs.co/madmin/code/ui-progressbars.html)
23:57:11	2261/2261	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:25%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	(from http://swlabs.co/madmin/code/ui-progressbars.html)
23:57:11	1997/1997	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-progressbars.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-progressbars.js	(from http://swlabs.co/madmin/code/ui-progressbars.html)
23:57:11	160155/160155	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jun%202014%2004:34:03%20GMT	http://swlabs.co/images/demo/index_4_animated_dark.png	C:/Users/mukan/Documents/madmin/swlabs.co/images/demo/index_4_animated_dark.png	(from http://swlabs.co/madmin/code/frontend-one-page.html)
23:57:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Aug%202020%2021:57:14%20GMT	http://i.imgur.com/KwPYo.jpg	C:/Users/mukan/Documents/madmin/i.imgur.com/KwPYo.10a.delayed	(from http://swlabs.co/madmin/code/ui-modals.html)
23:57:14	2967/2967	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:49:14%20GMT	http://swlabs.co/madmin/code/vendors/ion.rangeSlider/css/ion.rangeSlider.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/ion.rangeSlider/css/ion.rangeSlider.css	(from http://swlabs.co/madmin/code/ui-sliders.html)
23:57:14	16046/16046	---M--	200	added ('OK')	image/jpeg	etag:%22f09ba54cf7e567eee0743f9874b81860%22	https://i.imgur.com/KwPYo.jpg	C:/Users/mukan/Documents/madmin/i.imgur.com/KwPYo.jpg	(from http://swlabs.co/madmin/code/ui-modals.html)
23:57:15	2984/2984	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:41%20GMT	http://swlabs.co/madmin/code/vendors/nouislider/jquery.nouislider.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/nouislider/jquery.nouislider.css	(from http://swlabs.co/madmin/code/ui-sliders.html)
23:57:16	12809/12809	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:49:15%20GMT	http://swlabs.co/madmin/code/vendors/ion.rangeSlider/js/ion.rangeSlider.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/ion.rangeSlider/js/ion.rangeSlider.min.js	(from http://swlabs.co/madmin/code/ui-sliders.html)
23:57:17	13152/13152	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:41%20GMT	http://swlabs.co/madmin/code/vendors/nouislider/jquery.nouislider.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/nouislider/jquery.nouislider.min.js	(from http://swlabs.co/madmin/code/ui-sliders.html)
23:57:18	5158/5158	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:13%20GMT	http://swlabs.co/madmin/code/js/ui-sliders.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-sliders.js	(from http://swlabs.co/madmin/code/ui-sliders.html)
23:57:19	3026/3026	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:11%20GMT	http://swlabs.co/madmin/code/js/ui-checkbox-radio.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-checkbox-radio.js	(from http://swlabs.co/madmin/code/ui-checkbox-radio.html)
23:57:21	11662/11662	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:46%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/pageloader.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/pageloader.css	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:21	8581/8581	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader1.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader1.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:22	14654/14654	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader2.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader2.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:23	23227/23227	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader3.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader3.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:23	12767/12767	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader4.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader4.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:24	4769/4769	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader5.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader5.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:24	4328/4328	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader6.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader6.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:25	9136/9136	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:37%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader7.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader7.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:26	7358/7358	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:37%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader8.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader8.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:26	9931/9931	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:37%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader9.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader9.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:27	7990/7990	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader10.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader10.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:27	4704/4704	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader11.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader11.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:28	3323/3323	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader12.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader12.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:30	37706/37706	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader13.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader13.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:30	16671/16671	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:35%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader14.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader14.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:31	10176/10176	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader16.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader16.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:31	12171/12171	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Oct%202014%2001:50:36%20GMT	http://swlabs.co/madmin/code/vendors/pageloader/images/loader17.GIF	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/pageloader/images/loader17.gif	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:32	744/744	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-notific8.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-notific8.js	(from http://swlabs.co/madmin/code/ui-preloader.html)
23:57:32	843/843	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:48:12%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-markdown/css/bootstrap-markdown.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-markdown/css/bootstrap-markdown.min.css	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:33	2209/2209	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:46:34%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:34	8528/8528	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:57%20GMT	http://swlabs.co/madmin/code/vendors/summernote/summernote.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/summernote/summernote.css	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:36	31239/31239	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:48:13%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-markdown/js/bootstrap-markdown.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-markdown/js/bootstrap-markdown.js	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:45	140148/140148	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:35%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.min.js	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:48	573/573	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-editors.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-editors.js	(from http://swlabs.co/madmin/code/ui-editors.html)
23:57:52	3922/3922	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:15%20GMT	http://swlabs.co/madmin/code/vendors/jquery-nestable/nestable.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-nestable/nestable.css	(from http://swlabs.co/madmin/code/ui-nestable-list.html)
23:57:53	116804/116804	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:57%20GMT	http://swlabs.co/madmin/code/vendors/summernote/summernote.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/summernote/summernote.js	(from http://swlabs.co/madmin/code/ui-editors.html)
23:58:01	17966/17966	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:15%20GMT	http://swlabs.co/madmin/code/vendors/jquery-nestable/jquery.nestable.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-nestable/jquery.nestable.js	(from http://swlabs.co/madmin/code/ui-nestable-list.html)
23:58:01	1161/1161	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-nestable-list.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-nestable-list.js	(from http://swlabs.co/madmin/code/ui-nestable-list.html)
23:58:03	14883/14883	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:48%20GMT	http://swlabs.co/madmin/code/vendors/select2/select2-madmin.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/select2/select2-madmin.css	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:03	5599/5599	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:46:28%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-select/bootstrap-select.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-select/bootstrap-select.min.css	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:04	1954/1954	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:50:26%20GMT	http://swlabs.co/madmin/code/vendors/multi-select/css/multi-select-madmin.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/multi-select/css/multi-select-madmin.css	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:08	20973/20973	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:28%20GMT	http://swlabs.co/madmin/code/vendors/bootstrap-select/bootstrap-select.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/bootstrap-select/bootstrap-select.min.js	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:10	5469/5469	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:12%20GMT	http://swlabs.co/madmin/code/js/ui-dropdown-select.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-dropdown-select.js	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:10	19226/19226	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:50:27%20GMT	http://swlabs.co/madmin/code/vendors/multi-select/js/jquery.multi-select.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/multi-select/js/jquery.multi-select.js	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:11	1252/1252	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:19%20GMT	http://swlabs.co/madmin/code/vendors/jquery-notific8/notific8.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-notific8/notific8.js	(from http://swlabs.co/madmin/code/ui-notific8-notifications.html)
23:58:12	65514/65514	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:50%20GMT	http://swlabs.co/madmin/code/vendors/select2/select2.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/select2/select2.min.js	(from http://swlabs.co/madmin/code/ui-dropdown-select.html)
23:58:12	5420/5420	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:47:23%20GMT	http://swlabs.co/madmin/code/vendors/jquery-toastr/toastr.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-toastr/toastr.min.css	(from http://swlabs.co/madmin/code/ui-toastr-notifications.html)
23:58:14	474508/474508	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:40%20GMT	http://swlabs.co/madmin/code/vendors/ckeditor/ckeditor.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/ckeditor/ckeditor.js	(from http://swlabs.co/madmin/code/ui-editors.html)
23:58:15	3694/3694	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:47:24%20GMT	http://swlabs.co/madmin/code/vendors/jquery-toastr/toastr.min.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-toastr/toastr.min.js	(from http://swlabs.co/madmin/code/ui-toastr-notifications.html)
23:58:16	4097/4097	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:13%20GMT	http://swlabs.co/madmin/code/js/ui-toastr-notifications.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-toastr-notifications.js	(from http://swlabs.co/madmin/code/ui-toastr-notifications.html)
23:58:17	23030/23030	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:55:47%20GMT	http://swlabs.co/madmin/code/vendors/jstree/dist/themes/default/style.min.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jstree/dist/themes/default/style.min.css	(from http://swlabs.co/madmin/code/ui-treeview.html)
23:58:17	652/652	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:49:50%20GMT	http://swlabs.co/madmin/code/vendors/jquery-treetable/stylesheets/jquery.treetable.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-treetable/stylesheets/jquery.treetable.css	(from http://swlabs.co/madmin/code/ui-treeview.html)
23:58:19	25635/25635	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Oct%202014%2001:49:51%20GMT	http://swlabs.co/madmin/code/vendors/jquery-treetable/stylesheets/jquery.treetable.theme.custom.css	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-treetable/stylesheets/jquery.treetable.theme.custom.css	(from http://swlabs.co/madmin/code/ui-treeview.html)
23:58:21	16250/16250	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:53:05%20GMT	http://swlabs.co/madmin/code/vendors/jquery-treetable/javascripts/src/jquery.treetable.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/vendors/jquery-treetable/javascripts/src/jquery.treetable.js	(from http://swlabs.co/madmin/code/ui-treeview.html)
23:58:23	5098/5098	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Oct%202014%2001:46:13%20GMT	http://swlabs.co/madmin/code/js/ui-treeview.js	C:/Users/mukan/Documents/madmin/swlabs.co/madmin/code/js/ui-treeview.js	(from http://swlabs.co/madmin/code/ui-treeview.html)
